name,link,Default Branch,SHA,Stargazers Count,Forks Count,Maven,Gradle,Travis CI,Github Actions
bloominstituteoftechnology/Sprint-Challenge--RDBMS-and-API-Intros-java-todos,https://github.com/bloominstituteoftechnology/Sprint-Challenge--RDBMS-and-API-Intros-java-todos,master,d89b314d7994754da09908a1db799ff3dcbab6f8,1,284,pom.xml;,,,
amahi/android,https://github.com/amahi/android,beta,22da958938b0e950a7c23408272ac267e87b088e,155,285,,build.gradle;,.travis.yml;,.github/workflows/build.yaml;.github/workflows/conflict.yaml;
xiepeijie/SwipeCardView,https://github.com/xiepeijie/SwipeCardView,master,b8caed6296fd1ff1547cf022e62c45b71c0ee11b,1432,285,,app/build.gradle;build.gradle;settings.gradle;,,
bootsrc/jseckill,https://github.com/bootsrc/jseckill,master,8ff949954fd2bb184b032bed2e782c37a053454a,730,285,jseckill-backend/pom.xml;pom.xml;,,,
facebookarchive/device-year-class,https://github.com/facebookarchive/device-year-class,master,a6dc1f304da919a8bf4105ae35babfb51d04531d,2578,285,,build.gradle;release.gradle;settings.gradle;yearclass-sample/build.gradle;yearclass/build.gradle;,,
lifove/FileIO,https://github.com/lifove/FileIO,master,e2d827a734b8343593b75c196d0a389d7354ce23,0,286,,build.gradle;settings.gradle;,,
chuangWu/easy-video-player,https://github.com/chuangWu/easy-video-player,master,5a95acd5c66bb5d0a02c6ed1a697153b9816e50a,15,287,,build.gradle;library/build.gradle;sample/build.gradle;settings.gradle;,.travis.yml;,
microsoftarchive/android-sliding-layer-lib,https://github.com/microsoftarchive/android-sliding-layer-lib,master,1c6be9a04a41f56f8bf0fa6f69bde29d9641653f,943,287,Library/pom.xml;SlidingLayerSample/pom.xml;pom.xml;,Library/build.gradle;SlidingLayerSample/build.gradle;build.gradle;settings.gradle;,,
feicien/android-auto-update,https://github.com/feicien/android-auto-update,master,789f46be8996322ca54bf8ad7e6c210c653d97ed,994,287,,build.gradle;library/build.gradle;sample/build.gradle;settings.gradle;,,
fusky/TTAndroidClient,https://github.com/fusky/TTAndroidClient,master,9baa1df26ad28047c10e7fb28da539ab396257ef,0,288,,,,
