name,link,Default Branch,SHA,Stargazers Count,Forks Count,Date,Maven,Gradle,Travis CI,Github Actions
wildfly/wildfly,https://github.com/wildfly/wildfly,main,587c5611ed0c34b383997455d1e292a7f965b1e7,2753,2137,21/07/2022 16:35:41,appclient/pom.xml;batch-jberet/pom.xml;bean-validation/pom.xml;build/pom.xml;client/properties/pom.xml;client/shade/pom.xml;clustering/common/pom.xml;clustering/context/pom.xml;clustering/ee/cache/pom.xml;clustering/ee/hotrod/pom.xml;clustering/ee/infinispan/pom.xml;clustering/ee/pom.xml;clustering/ee/spi/pom.xml;clustering/ejb/client/pom.xml;clustering/ejb/extension/pom.xml;clustering/ejb/infinispan/pom.xml;clustering/ejb/pom.xml;clustering/ejb/spi/pom.xml;clustering/el/expressly/pom.xml;clustering/el/glassfish/pom.xml;clustering/el/pom.xml;clustering/faces/api/pom.xml;clustering/faces/mojarra/pom.xml;clustering/faces/pom.xml;clustering/infinispan/client/api/pom.xml;clustering/infinispan/client/pom.xml;clustering/infinispan/client/service/pom.xml;clustering/infinispan/client/spi/pom.xml;clustering/infinispan/embedded/api/pom.xml;clustering/infinispan/embedded/pom.xml;clustering/infinispan/embedded/service/pom.xml;clustering/infinispan/embedded/spi/pom.xml;clustering/infinispan/extension/pom.xml;clustering/infinispan/marshalling/pom.xml;clustering/infinispan/pom.xml;clustering/jgroups/api/pom.xml;clustering/jgroups/extension/pom.xml;clustering/jgroups/pom.xml;clustering/jgroups/spi/pom.xml;clustering/marshalling/api/pom.xml;clustering/marshalling/jboss/pom.xml;clustering/marshalling/pom.xml;clustering/marshalling/protostream/pom.xml;clustering/marshalling/spi/pom.xml;clustering/pom.xml;clustering/server/api/pom.xml;clustering/server/extension/pom.xml;clustering/server/infinispan/pom.xml;clustering/server/pom.xml;clustering/server/service/pom.xml;clustering/server/spi/pom.xml;clustering/service/pom.xml;clustering/singleton/api/pom.xml;clustering/singleton/extension/pom.xml;clustering/singleton/pom.xml;clustering/singleton/server/pom.xml;clustering/singleton/service/pom.xml;clustering/web/api/pom.xml;clustering/web/cache/pom.xml;clustering/web/container/pom.xml;clustering/web/extension/pom.xml;clustering/web/hotrod/pom.xml;clustering/web/infinispan/pom.xml;clustering/web/pom.xml;clustering/web/service/pom.xml;clustering/web/spi/pom.xml;clustering/web/undertow/pom.xml;clustering/weld/core/pom.xml;clustering/weld/ejb/pom.xml;clustering/weld/pom.xml;clustering/weld/web/pom.xml;connector/pom.xml;datasources-agroal/pom.xml;dist/pom.xml;docs/pom.xml;ee-9/build/pom.xml;ee-9/common-microprofile/pom.xml;ee-9/common/pom.xml;ee-9/deployment-transformer/pom.xml;ee-9/dist/pom.xml;ee-9/ee-9-api/pom.xml;ee-9/feature-pack/pom.xml;ee-9/galleon-content-microprofile/pom.xml;ee-9/galleon-content/pom.xml;ee-9/pom.xml;ee-9/source-transform/batch-jberet/pom.xml;ee-9/source-transform/bean-validation/pom.xml;ee-9/source-transform/client/shade/pom.xml;ee-9/source-transform/clustering/faces/api/pom.xml;ee-9/source-transform/clustering/faces/mojarra/pom.xml;ee-9/source-transform/clustering/faces/pom.xml;ee-9/source-transform/clustering/pom.xml;ee-9/source-transform/clustering/web/pom.xml;ee-9/source-transform/clustering/web/undertow/pom.xml;ee-9/source-transform/clustering/weld/core/pom.xml;ee-9/source-transform/clustering/weld/ejb/pom.xml;ee-9/source-transform/clustering/weld/pom.xml;ee-9/source-transform/clustering/weld/web/pom.xml;ee-9/source-transform/connector/pom.xml;ee-9/source-transform/datasources-agroal/pom.xml;ee-9/source-transform/ee-security/pom.xml;ee-9/source-transform/ee/pom.xml;ee-9/source-transform/ejb3/pom.xml;ee-9/source-transform/iiop-openjdk/pom.xml;ee-9/source-transform/jaxrs/pom.xml;ee-9/source-transform/jpa/eclipselink/pom.xml;ee-9/source-transform/jpa/spi/pom.xml;ee-9/source-transform/jpa/subsystem/pom.xml;ee-9/source-transform/jsf/injection/pom.xml;ee-9/source-transform/jsf/pom.xml;ee-9/source-transform/jsf/subsystem/pom.xml;ee-9/source-transform/mail/pom.xml;ee-9/source-transform/messaging-activemq/injection/pom.xml;ee-9/source-transform/messaging-activemq/subsystem/pom.xml;ee-9/source-transform/microprofile/fault-tolerance-smallrye/executor/pom.xml;ee-9/source-transform/microprofile/fault-tolerance-smallrye/extension/pom.xml;ee-9/source-transform/microprofile/fault-tolerance-smallrye/pom.xml;ee-9/source-transform/microprofile/health-smallrye/pom.xml;ee-9/source-transform/microprofile/jwt-smallrye/pom.xml;ee-9/source-transform/microprofile/openapi-smallrye/pom.xml;ee-9/source-transform/microprofile/opentracing-extension/pom.xml;ee-9/source-transform/microprofile/opentracing-smallrye/pom.xml;ee-9/source-transform/microprofile/pom.xml;ee-9/source-transform/microprofile/reactive-streams-operators-smallrye/cdi-provider/pom.xml;ee-9/source-transform/mod_cluster/undertow/pom.xml;ee-9/source-transform/observability/opentelemetry-api/pom.xml;ee-9/source-transform/observability/opentelemetry/pom.xml;ee-9/source-transform/pom.xml;ee-9/source-transform/rts/pom.xml;ee-9/source-transform/shared/pom.xml;ee-9/source-transform/transactions/pom.xml;ee-9/source-transform/undertow/pom.xml;ee-9/source-transform/web-common/pom.xml;ee-9/source-transform/webservices/pom.xml;ee-9/source-transform/webservices/server-integration/pom.xml;ee-9/source-transform/weld/bean-validation/pom.xml;ee-9/source-transform/weld/common/pom.xml;ee-9/source-transform/weld/ejb/pom.xml;ee-9/source-transform/weld/jpa/pom.xml;ee-9/source-transform/weld/spi/pom.xml;ee-9/source-transform/weld/subsystem/pom.xml;ee-9/source-transform/weld/transactions/pom.xml;ee-9/source-transform/weld/webservices/pom.xml;ee-9/source-transform/xts/pom.xml;ee-build/pom.xml;ee-dist/pom.xml;ee-feature-pack/common/pom.xml;ee-feature-pack/ee-8-api/pom.xml;ee-feature-pack/galleon-common/pom.xml;ee-feature-pack/galleon-content/pom.xml;ee-feature-pack/galleon-feature-pack/pom.xml;ee-feature-pack/pom.xml;ee-feature-pack/pruned/pom.xml;ee-security/pom.xml;ee/pom.xml;ejb3/pom.xml;elytron-oidc-client/galleon-common/pom.xml;elytron-oidc-client/pom.xml;elytron-oidc-client/subsystem/pom.xml;galleon-pack/galleon-content/pom.xml;galleon-pack/galleon-feature-pack/pom.xml;galleon-pack/pom.xml;health/pom.xml;iiop-openjdk/pom.xml;jaxrs/pom.xml;jdr/pom.xml;jpa/eclipselink/pom.xml;jpa/hibernate5/pom.xml;jpa/hibernate5_3/pom.xml;jpa/hibernate6/pom.xml;jpa/openjpa/pom.xml;jpa/pom.xml;jpa/spi/pom.xml;jpa/subsystem/pom.xml;jsf/injection/pom.xml;jsf/multi-jsf-installer/pom.xml;jsf/pom.xml;jsf/subsystem/pom.xml;legacy/jacorb/pom.xml;legacy/jsr77/pom.xml;legacy/messaging/pom.xml;legacy/web/pom.xml;mail/pom.xml;messaging-activemq/injection/pom.xml;messaging-activemq/pom.xml;messaging-activemq/subsystem/pom.xml;metrics/pom.xml;microprofile/config-smallrye/pom.xml;microprofile/fault-tolerance-smallrye/executor/pom.xml;microprofile/fault-tolerance-smallrye/extension/pom.xml;microprofile/fault-tolerance-smallrye/pom.xml;microprofile/galleon-common/pom.xml;microprofile/health-smallrye/pom.xml;microprofile/jwt-smallrye/pom.xml;microprofile/metrics-smallrye/pom.xml;microprofile/openapi-smallrye/pom.xml;microprofile/opentracing-extension/pom.xml;microprofile/opentracing-smallrye/pom.xml;microprofile/pom.xml;microprofile/reactive-messaging-smallrye/common/pom.xml;microprofile/reactive-messaging-smallrye/config/pom.xml;microprofile/reactive-messaging-smallrye/extension/pom.xml;microprofile/reactive-messaging-smallrye/kafka/pom.xml;microprofile/reactive-messaging-smallrye/pom.xml;microprofile/reactive-streams-operators-smallrye/cdi-provider/pom.xml;microprofile/reactive-streams-operators-smallrye/extension/pom.xml;microprofile/reactive-streams-operators-smallrye/pom.xml;mod_cluster/extension/pom.xml;mod_cluster/pom.xml;mod_cluster/undertow/pom.xml;naming/pom.xml;observability/opentelemetry-api/pom.xml;observability/opentelemetry/pom.xml;observability/pom.xml;picketlink/pom.xml;pojo/pom.xml;pom.xml;release/pom.xml;rts/pom.xml;sar/pom.xml;security/pom.xml;security/subsystem/pom.xml;servlet-feature-pack/common/pom.xml;servlet-feature-pack/ee-8-api/pom.xml;servlet-feature-pack/galleon-common/pom.xml;servlet-feature-pack/galleon-pruned/pom.xml;servlet-feature-pack/pom.xml;spec-api/pom.xml;spec-api/test/pom.xml;system-jmx/pom.xml;testsuite/compat/pom.xml;testsuite/domain/pom.xml;testsuite/galleon/pom.xml;testsuite/galleon/update/pom.xml;testsuite/integration/basic/pom.xml;testsuite/integration/clustering/pom.xml;testsuite/integration/elytron-oidc-client/pom.xml;testsuite/integration/elytron/pom.xml;testsuite/integration/iiop/pom.xml;testsuite/integration/legacy-ejb-client/pom.xml;testsuite/integration/legacy/pom.xml;testsuite/integration/manualmode/pom.xml;testsuite/integration/microprofile-tck/certification/pom.xml;testsuite/integration/microprofile-tck/config/pom.xml;testsuite/integration/microprofile-tck/fault-tolerance/pom.xml;testsuite/integration/microprofile-tck/health/pom.xml;testsuite/integration/microprofile-tck/jwt/pom.xml;testsuite/integration/microprofile-tck/metrics/pom.xml;testsuite/integration/microprofile-tck/openapi/pom.xml;testsuite/integration/microprofile-tck/opentracing/pom.xml;testsuite/integration/microprofile-tck/pom.xml;testsuite/integration/microprofile-tck/reactive-messaging/pom.xml;testsuite/integration/microprofile-tck/reactive-streams-operators/pom.xml;testsuite/integration/microprofile-tck/rest-client/pom.xml;testsuite/integration/microprofile/pom.xml;testsuite/integration/multinode/pom.xml;testsuite/integration/pom.xml;testsuite/integration/rbac/pom.xml;testsuite/integration/rts/pom.xml;testsuite/integration/secman/pom.xml;testsuite/integration/smoke/pom.xml;testsuite/integration/vdx/pom.xml;testsuite/integration/web/pom.xml;testsuite/integration/ws/pom.xml;testsuite/integration/xts/pom.xml;testsuite/layers/pom.xml;testsuite/mixed-domain/pom.xml;testsuite/pom.xml;testsuite/preview/basic/pom.xml;testsuite/preview/pom.xml;testsuite/preview/source-transform/pom.xml;testsuite/preview/source-transform/smoke/pom.xml;testsuite/preview/source-transform/web/pom.xml;testsuite/scripts/pom.xml;testsuite/shared/pom.xml;testsuite/test-feature-pack-preview/pom.xml;testsuite/test-feature-pack/pom.xml;transactions/pom.xml;undertow/pom.xml;web-common/pom.xml;webservices/pom.xml;webservices/server-integration/pom.xml;webservices/tests-integration/pom.xml;weld/bean-validation/pom.xml;weld/common/pom.xml;weld/ejb/pom.xml;weld/jpa/pom.xml;weld/pom.xml;weld/spi/pom.xml;weld/subsystem/pom.xml;weld/transactions/pom.xml;weld/webservices/pom.xml;xts/pom.xml;,,,.github/workflows/dep-diff-pull_request.yml;.github/workflows/dep-diff-workflow_run.yml;
apache/shiro,https://github.com/apache/shiro,main,4ce0399244fd8363fb28e73032d28d57c60ef44e,3863,2216,21/07/2022 16:35:41,cache/pom.xml;config/core/pom.xml;config/ogdl/pom.xml;config/pom.xml;core/pom.xml;crypto/cipher/pom.xml;crypto/core/pom.xml;crypto/hash/pom.xml;crypto/pom.xml;crypto/support/hashes/argon2/pom.xml;crypto/support/hashes/bcrypt/pom.xml;crypto/support/pom.xml;event/pom.xml;integration-tests/guice3/pom.xml;integration-tests/guice4/pom.xml;integration-tests/jaxrs/app/pom.xml;integration-tests/jaxrs/meecrowave/pom.xml;integration-tests/jaxrs/openliberty/pom.xml;integration-tests/jaxrs/pom.xml;integration-tests/jaxrs/tests/pom.xml;integration-tests/meecrowave-support/pom.xml;integration-tests/pom.xml;integration-tests/support/pom.xml;lang/pom.xml;pom.xml;samples/aspectj/pom.xml;samples/guice/pom.xml;samples/pom.xml;samples/quickstart-guice/pom.xml;samples/quickstart/pom.xml;samples/servlet-plugin/pom.xml;samples/spring-boot-web/pom.xml;samples/spring-boot/pom.xml;samples/spring-hibernate/pom.xml;samples/spring-mvc/pom.xml;samples/spring/pom.xml;samples/web/pom.xml;support/aspectj/pom.xml;support/ehcache/pom.xml;support/features/pom.xml;support/guice/pom.xml;support/hazelcast/pom.xml;support/jaxrs/pom.xml;support/pom.xml;support/quartz/pom.xml;support/servlet-plugin/pom.xml;support/spring-boot/pom.xml;support/spring-boot/spring-boot-starter/pom.xml;support/spring-boot/spring-boot-web-starter/pom.xml;support/spring/pom.xml;test-coverage/pom.xml;tools/hasher/pom.xml;tools/pom.xml;web/pom.xml;,,,.github/workflows/maven.yml;
YunaiV/yudao-cloud,https://github.com/YunaiV/yudao-cloud,master,51c6ad1fd91212aa3f33304d2355e096bc295cfb,6408,2247,21/07/2022 16:35:41,pom.xml;yudao-dependencies/pom.xml;yudao-framework/pom.xml;yudao-framework/yudao-common/pom.xml;yudao-framework/yudao-spring-boot-starter-activiti/pom.xml;yudao-framework/yudao-spring-boot-starter-banner/pom.xml;yudao-framework/yudao-spring-boot-starter-biz-data-permission/pom.xml;yudao-framework/yudao-spring-boot-starter-biz-dict/pom.xml;yudao-framework/yudao-spring-boot-starter-biz-error-code/pom.xml;yudao-framework/yudao-spring-boot-starter-biz-operatelog/pom.xml;yudao-framework/yudao-spring-boot-starter-biz-pay/pom.xml;yudao-framework/yudao-spring-boot-starter-biz-sms/pom.xml;yudao-framework/yudao-spring-boot-starter-biz-social/pom.xml;yudao-framework/yudao-spring-boot-starter-biz-tenant/pom.xml;yudao-framework/yudao-spring-boot-starter-biz-weixin/pom.xml;yudao-framework/yudao-spring-boot-starter-env/pom.xml;yudao-framework/yudao-spring-boot-starter-excel/pom.xml;yudao-framework/yudao-spring-boot-starter-file/pom.xml;yudao-framework/yudao-spring-boot-starter-flowable/pom.xml;yudao-framework/yudao-spring-boot-starter-job/pom.xml;yudao-framework/yudao-spring-boot-starter-monitor/pom.xml;yudao-framework/yudao-spring-boot-starter-mq/pom.xml;yudao-framework/yudao-spring-boot-starter-mybatis/pom.xml;yudao-framework/yudao-spring-boot-starter-protection/pom.xml;yudao-framework/yudao-spring-boot-starter-redis/pom.xml;yudao-framework/yudao-spring-boot-starter-rpc/pom.xml;yudao-framework/yudao-spring-boot-starter-security/pom.xml;yudao-framework/yudao-spring-boot-starter-test/pom.xml;yudao-framework/yudao-spring-boot-starter-web/pom.xml;yudao-gateway/pom.xml;yudao-module-infra/pom.xml;yudao-module-infra/yudao-module-infra-api/pom.xml;yudao-module-infra/yudao-module-infra-biz/pom.xml;yudao-module-system/pom.xml;yudao-module-system/yudao-module-system-api/pom.xml;yudao-module-system/yudao-module-system-biz/pom.xml;归档/mall-dependencies/pom.xml;归档/management-web-app/pom.xml;归档/moved/product/product-biz/pom.xml;归档/moved/product/product-service-impl/pom.xml;归档/pay-service-project/pay-service-api/pom.xml;归档/pay-service-project/pay-service-app/pom.xml;归档/pay-service-project/pay-service-integration-test/pom.xml;归档/pay-service-project/pom.xml;归档/product-service-project/pom.xml;归档/product-service-project/product-service-api/pom.xml;归档/product-service-project/product-service-app/pom.xml;归档/promotion-service-project/pom.xml;归档/promotion-service-project/promotion-service-api/pom.xml;归档/promotion-service-project/promotion-service-app/pom.xml;归档/search-service-project/pom.xml;归档/search-service-project/search-service-api/pom.xml;归档/search-service-project/search-service-app/pom.xml;归档/shop-web-app/pom.xml;归档/trade-service-project/pom.xml;归档/trade-service-project/trade-service-api/pom.xml;归档/trade-service-project/trade-service-app/pom.xml;归档/user-service-project/pom.xml;归档/user-service-project/user-service-api/pom.xml;归档/user-service-project/user-service-app/pom.xml;,,,.github/workflows/maven.yml;
TeamNewPipe/NewPipe,https://github.com/TeamNewPipe/NewPipe,dev,cacce6d2d0946ecf2b3cd79e20129031c2c0ca45,19847,2332,21/07/2022 16:35:41,,app/build.gradle;build.gradle;settings.gradle;,,.github/workflows/ci.yml;.github/workflows/image-minimizer.yml;.github/workflows/no-response.yml;
android-hacker/VirtualXposed,https://github.com/android-hacker/VirtualXposed,vxp,122beb371519cb2d221ce06756361aaa30e2674f,13483,2338,21/07/2022 16:35:39,,VirtualApp/app/build.gradle;VirtualApp/build.gradle;VirtualApp/lib/build.gradle;VirtualApp/settings.gradle;,.travis.yml;,.github/workflows/android.yml;
bitcoinj/bitcoinj,https://github.com/bitcoinj/bitcoinj,master,e5558986d4499bed3ad8edf794782331e5a58a02,4364,2358,21/07/2022 16:35:39,,build.gradle;core/build.gradle;examples/build.gradle;integration-test/build.gradle;settings.gradle;tools/build.gradle;wallettemplate/build.gradle;wallettool/build.gradle;,,.github/workflows/graalvm.yml;.github/workflows/gradle.yml;
MinecraftForge/MinecraftForge,https://github.com/MinecraftForge/MinecraftForge,1.19.x,8cd2c9c63fc991205a90478ca3bc410a9c238060,5632,2383,21/07/2022 16:35:41,.teamcity/pom.xml;,build.gradle;buildSrc/build.gradle;fmlcore/build.gradle;fmlloader/build.gradle;javafmllanguage/build.gradle;lowcodelanguage/build.gradle;mclanguage/build.gradle;mdk/build.gradle;mdk/settings.gradle;settings.gradle;,,.github/workflows/support.yml;
TooTallNate/Java-WebSocket,https://github.com/TooTallNate/Java-WebSocket,master,aad665473a7c31f8e225b5d9741826e12b0fbec3,9188,2428,21/07/2022 16:35:35,pom.xml;,build.gradle;,,.github/workflows/checkstyle.yml;.github/workflows/ci.yml;.github/workflows/sonar.yml;
alibaba/ARouter,https://github.com/alibaba/ARouter,develop,60e6b63c6d30beaaf46a6c1b031d49e0b952babc,13878,2477,21/07/2022 16:35:39,,app/build.gradle;arouter-annotation/build.gradle;arouter-api/build.gradle;arouter-compiler/build.gradle;arouter-gradle-plugin/build.gradle;arouter-idea-plugin/build.gradle;build.gradle;gradle/publish.gradle;module-java-export/build.gradle;module-java/build.gradle;module-kotlin/build.gradle;settings.gradle;,,.github/workflows/gradle-wrapper-validation.yml;
dbeaver/dbeaver,https://github.com/dbeaver/dbeaver,devel,753c209bada0ab2ae52a35db6a42b1efd48a3439,27445,2534,21/07/2022 16:35:39,bundles/org.jkiss.utils/pom.xml;bundles/org.jkiss.wmi/pom.xml;bundles/pom.xml;features/org.jkiss.dbeaver.app.base.feature/pom.xml;features/org.jkiss.dbeaver.appstore.feature/pom.xml;features/org.jkiss.dbeaver.ce.feature/pom.xml;features/org.jkiss.dbeaver.db.feature/pom.xml;features/org.jkiss.dbeaver.db.ui.feature/pom.xml;features/org.jkiss.dbeaver.debug.feature/pom.xml;features/org.jkiss.dbeaver.ext.office.feature/pom.xml;features/org.jkiss.dbeaver.ext.ui.svg.feature/pom.xml;features/org.jkiss.dbeaver.git.feature/pom.xml;features/org.jkiss.dbeaver.ide.feature/pom.xml;features/org.jkiss.dbeaver.rcp.feature/pom.xml;features/org.jkiss.dbeaver.runtime.feature/pom.xml;features/org.jkiss.dbeaver.standalone.feature/pom.xml;features/org.jkiss.dbeaver.ui.extra.feature/pom.xml;features/org.jkiss.dbeaver.ui.feature/pom.xml;features/pom.xml;plugins/org.jkiss.dbeaver.cmp.simple.ui/pom.xml;plugins/org.jkiss.dbeaver.cmp.simple/pom.xml;plugins/org.jkiss.dbeaver.core/pom.xml;plugins/org.jkiss.dbeaver.data.console/pom.xml;plugins/org.jkiss.dbeaver.data.gis.view/pom.xml;plugins/org.jkiss.dbeaver.data.gis/pom.xml;plugins/org.jkiss.dbeaver.data.office.ui/pom.xml;plugins/org.jkiss.dbeaver.data.office/pom.xml;plugins/org.jkiss.dbeaver.data.transfer.ui/pom.xml;plugins/org.jkiss.dbeaver.data.transfer/pom.xml;plugins/org.jkiss.dbeaver.debug.core/pom.xml;plugins/org.jkiss.dbeaver.debug.ui/pom.xml;plugins/org.jkiss.dbeaver.erd.model/pom.xml;plugins/org.jkiss.dbeaver.erd.ui/pom.xml;plugins/org.jkiss.dbeaver.ext.athena.ui/pom.xml;plugins/org.jkiss.dbeaver.ext.athena/pom.xml;plugins/org.jkiss.dbeaver.ext.bigquery.ui/pom.xml;plugins/org.jkiss.dbeaver.ext.bigquery/pom.xml;plugins/org.jkiss.dbeaver.ext.clickhouse.ui/pom.xml;plugins/org.jkiss.dbeaver.ext.clickhouse/pom.xml;plugins/org.jkiss.dbeaver.ext.databricks/pom.xml;plugins/org.jkiss.dbeaver.ext.datavirtuality.ui/pom.xml;plugins/org.jkiss.dbeaver.ext.datavirtuality/pom.xml;plugins/org.jkiss.dbeaver.ext.db2.i/pom.xml;plugins/org.jkiss.dbeaver.ext.db2.ui/pom.xml;plugins/org.jkiss.dbeaver.ext.db2.zos/pom.xml;plugins/org.jkiss.dbeaver.ext.db2/pom.xml;plugins/org.jkiss.dbeaver.ext.denodo.ui/pom.xml;plugins/org.jkiss.dbeaver.ext.denodo/pom.xml;plugins/org.jkiss.dbeaver.ext.derby/pom.xml;plugins/org.jkiss.dbeaver.ext.elasticsearch/pom.xml;plugins/org.jkiss.dbeaver.ext.exasol.ui/pom.xml;plugins/org.jkiss.dbeaver.ext.exasol/pom.xml;plugins/org.jkiss.dbeaver.ext.firebird/pom.xml;plugins/org.jkiss.dbeaver.ext.format.sqlworkbenchj/pom.xml;plugins/org.jkiss.dbeaver.ext.generic.ui/pom.xml;plugins/org.jkiss.dbeaver.ext.generic/pom.xml;plugins/org.jkiss.dbeaver.ext.greenplum/pom.xml;plugins/org.jkiss.dbeaver.ext.h2/pom.xml;plugins/org.jkiss.dbeaver.ext.h2gis/pom.xml;plugins/org.jkiss.dbeaver.ext.hana.ui/pom.xml;plugins/org.jkiss.dbeaver.ext.hana/pom.xml;plugins/org.jkiss.dbeaver.ext.hive/pom.xml;plugins/org.jkiss.dbeaver.ext.hsqldb/pom.xml;plugins/org.jkiss.dbeaver.ext.import_config/pom.xml;plugins/org.jkiss.dbeaver.ext.informix/pom.xml;plugins/org.jkiss.dbeaver.ext.kognitio/pom.xml;plugins/org.jkiss.dbeaver.ext.mssql.ui/pom.xml;plugins/org.jkiss.dbeaver.ext.mssql/pom.xml;plugins/org.jkiss.dbeaver.ext.mysql.ui/pom.xml;plugins/org.jkiss.dbeaver.ext.mysql/pom.xml;plugins/org.jkiss.dbeaver.ext.netezza/pom.xml;plugins/org.jkiss.dbeaver.ext.oceanbase.ui/pom.xml;plugins/org.jkiss.dbeaver.ext.oceanbase/pom.xml;plugins/org.jkiss.dbeaver.ext.ocient/pom.xml;plugins/org.jkiss.dbeaver.ext.opendistro/pom.xml;plugins/org.jkiss.dbeaver.ext.oracle.ui/pom.xml;plugins/org.jkiss.dbeaver.ext.oracle/pom.xml;plugins/org.jkiss.dbeaver.ext.phoenix/pom.xml;plugins/org.jkiss.dbeaver.ext.postgresql.debug.core/pom.xml;plugins/org.jkiss.dbeaver.ext.postgresql.debug.ui/pom.xml;plugins/org.jkiss.dbeaver.ext.postgresql.ui/pom.xml;plugins/org.jkiss.dbeaver.ext.postgresql/pom.xml;plugins/org.jkiss.dbeaver.ext.sample.database/pom.xml;plugins/org.jkiss.dbeaver.ext.snowflake.core/pom.xml;plugins/org.jkiss.dbeaver.ext.snowflake.ui/pom.xml;plugins/org.jkiss.dbeaver.ext.spanner.ui/pom.xml;plugins/org.jkiss.dbeaver.ext.spanner/pom.xml;plugins/org.jkiss.dbeaver.ext.sqlite.ui/pom.xml;plugins/org.jkiss.dbeaver.ext.sqlite/pom.xml;plugins/org.jkiss.dbeaver.ext.teradata/pom.xml;plugins/org.jkiss.dbeaver.ext.ui.colortheme/pom.xml;plugins/org.jkiss.dbeaver.ext.ui.locks/pom.xml;plugins/org.jkiss.dbeaver.ext.ui.svg/pom.xml;plugins/org.jkiss.dbeaver.ext.ui.tipoftheday/pom.xml;plugins/org.jkiss.dbeaver.ext.vertica.ui/pom.xml;plugins/org.jkiss.dbeaver.ext.vertica/pom.xml;plugins/org.jkiss.dbeaver.ext.wmi/pom.xml;plugins/org.jkiss.dbeaver.headless/pom.xml;plugins/org.jkiss.dbeaver.intro/pom.xml;plugins/org.jkiss.dbeaver.lang/pom.xml;plugins/org.jkiss.dbeaver.model.sql/pom.xml;plugins/org.jkiss.dbeaver.model/pom.xml;plugins/org.jkiss.dbeaver.net.ssh.jsch/pom.xml;plugins/org.jkiss.dbeaver.net.ssh.sshj/pom.xml;plugins/org.jkiss.dbeaver.net.ssh.ui/pom.xml;plugins/org.jkiss.dbeaver.net.ssh/pom.xml;plugins/org.jkiss.dbeaver.parser/pom.xml;plugins/org.jkiss.dbeaver.registry/pom.xml;plugins/org.jkiss.dbeaver.slf4j/pom.xml;plugins/org.jkiss.dbeaver.tasks.native.ui/pom.xml;plugins/org.jkiss.dbeaver.tasks.native/pom.xml;plugins/org.jkiss.dbeaver.tasks.sql.ui/pom.xml;plugins/org.jkiss.dbeaver.tasks.ui.view/pom.xml;plugins/org.jkiss.dbeaver.tasks.ui/pom.xml;plugins/org.jkiss.dbeaver.team.git.ui/pom.xml;plugins/org.jkiss.dbeaver.team.git/pom.xml;plugins/org.jkiss.dbeaver.ui.app.eclipse/pom.xml;plugins/org.jkiss.dbeaver.ui.app.standalone/pom.xml;plugins/org.jkiss.dbeaver.ui.app.winstore/pom.xml;plugins/org.jkiss.dbeaver.ui.charts/pom.xml;plugins/org.jkiss.dbeaver.ui.dashboard/pom.xml;plugins/org.jkiss.dbeaver.ui.editors.acl/pom.xml;plugins/org.jkiss.dbeaver.ui.editors.base/pom.xml;plugins/org.jkiss.dbeaver.ui.editors.connection/pom.xml;plugins/org.jkiss.dbeaver.ui.editors.content/pom.xml;plugins/org.jkiss.dbeaver.ui.editors.data/pom.xml;plugins/org.jkiss.dbeaver.ui.editors.entity/pom.xml;plugins/org.jkiss.dbeaver.ui.editors.hex/pom.xml;plugins/org.jkiss.dbeaver.ui.editors.image/pom.xml;plugins/org.jkiss.dbeaver.ui.editors.json/pom.xml;plugins/org.jkiss.dbeaver.ui.editors.session/pom.xml;plugins/org.jkiss.dbeaver.ui.editors.sql/pom.xml;plugins/org.jkiss.dbeaver.ui.editors.xml/pom.xml;plugins/org.jkiss.dbeaver.ui.navigator/pom.xml;plugins/org.jkiss.dbeaver.ui.search/pom.xml;plugins/org.jkiss.dbeaver.ui/pom.xml;plugins/pom.xml;pom.xml;product/appstore/pom.xml;product/community/pom.xml;product/localRepository/pom.xml;product/repositories/org.jkiss.dbeaver.ce.repository/pom.xml;product/repositories/org.jkiss.dbeaver.debug.repository/pom.xml;product/repositories/org.jkiss.dbeaver.git.repository/pom.xml;product/repositories/org.jkiss.dbeaver.office.repository/pom.xml;product/repositories/org.jkiss.dbeaver.svg.repository/pom.xml;product/repositories/pom.xml;test/org.jkiss.dbeaver.ext.greenplum.test/pom.xml;test/org.jkiss.dbeaver.ext.oracle.test/pom.xml;test/org.jkiss.dbeaver.ext.postgresql.test/pom.xml;test/org.jkiss.dbeaver.ext.test/pom.xml;test/org.jkiss.dbeaver.parser.test/pom.xml;test/org.jkiss.dbeaver.test.platform/pom.xml;test/pom.xml;,,.travis.yml;,.github/workflows/codeql-analysis.yml;.github/workflows/commit-msgs-validator.yml;.github/workflows/reused-commit-msgs-validator.yml;
