    877 /home/runner/work/JSqlParser/JSqlParser/target/site/
    251 /home/runner/work/JSqlParser/JSqlParser/target/surefire-reports/
     13 /home/runner/work/JSqlParser/JSqlParser/.git/hooks/
     11 /home/runner/work/JSqlParser/JSqlParser/optimizing-ci-builds-ci-analysis/step-details/
      5 /home/runner/work/JSqlParser/JSqlParser/config/checkstyle/
      4 /home/runner/work/JSqlParser/JSqlParser/target/maven-status/
      2 /home/runner/work/JSqlParser/JSqlParser/gradle/
      1 /home/runner/work/JSqlParser/JSqlParser/;.travis.yml;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;DoubleValue.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;DateValue.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;DateTimeLiteralExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;ConnectByRootOperator.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;CollateExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;CastExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;CaseExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;BinaryExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;ArrayExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;ArrayConstructor.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;AnyType.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;AnyComparisonExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;AnalyticType.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;AnalyticExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;AllValue.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;Alias.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/license/;licenses.properties_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/license/dual_lgpl_ap2/
      1 /home/runner/work/JSqlParser/JSqlParser/;settings.gradle;
      1 /home/runner/work/JSqlParser/JSqlParser/;README.md;
      1 /home/runner/work/JSqlParser/JSqlParser/optimizing-ci-builds-ci-analysis/;useful.csv;
      1 /home/runner/work/JSqlParser/JSqlParser/optimizing-ci-builds-ci-analysis/;steps.csv;
      1 /home/runner/work/JSqlParser/JSqlParser/optimizing-ci-builds-ci-analysis/;job.csv;
      1 /home/runner/work/JSqlParser/JSqlParser/optimizing-ci-builds-ci-analysis/;inotify-logs.csv;
      1 /home/runner/work/JSqlParser/JSqlParser/optimizing-ci-builds-ci-analysis/;directories.txt;
      1 /home/runner/work/JSqlParser/JSqlParser/;nb-configuration.xml;
      1 /home/runner/work/JSqlParser/JSqlParser/;nbactions.xml;
      1 /home/runner/work/JSqlParser/JSqlParser/;LICENSE_LGPLV21;
      1 /home/runner/work/JSqlParser/JSqlParser/;LICENSE_APACHEV2;
      1 /home/runner/work/JSqlParser/JSqlParser/;gradlew.bat;
      1 /home/runner/work/JSqlParser/JSqlParser/;gradlew;
      1 /home/runner/work/JSqlParser/JSqlParser/;gradle.properties;
      1 /home/runner/work/JSqlParser/JSqlParser/.git/;tUpbY1r;
      1 /home/runner/work/JSqlParser/JSqlParser/.git/objects/pack/;tmp_pack_bYIpic;
      1 /home/runner/work/JSqlParser/JSqlParser/.git/objects/pack/;tmp_idx_QioxYZ;
      1 /home/runner/work/JSqlParser/JSqlParser/.git/objects/pack/;pack-b6e894050409868dc446460283af77df10bed737.keep;
      1 /home/runner/work/JSqlParser/JSqlParser/.git/objects/pack/;pack-b6e894050409868dc446460283af77df10bed737.idx;
      1 /home/runner/work/JSqlParser/JSqlParser/.git/objects/;maintenance.lock;
      1 /home/runner/work/JSqlParser/JSqlParser/.git/logs/
      1 /home/runner/work/JSqlParser/JSqlParser/.git/;index.lock;
      1 /home/runner/work/JSqlParser/JSqlParser/;.gitignore;
      1 /home/runner/work/JSqlParser/JSqlParser/.github/workflows/;maven.yml;
      1 /home/runner/work/JSqlParser/JSqlParser/.github/;release.yml;
      1 /home/runner/work/JSqlParser/JSqlParser/.github/ISSUE_TEMPLATE/
      1 /home/runner/work/JSqlParser/JSqlParser/.github/;FUNDING.yml;
      1 /home/runner/work/JSqlParser/JSqlParser/.git/;HEAD.lock;
      1 /home/runner/work/JSqlParser/JSqlParser/.git/;FETCH_HEAD;
      1 /home/runner/work/JSqlParser/JSqlParser/.git/;description;
      1 /home/runner/work/JSqlParser/JSqlParser/.git/;config.lock;
      1 /home/runner/work/JSqlParser/JSqlParser/config/spotbugs/
      1 /home/runner/work/JSqlParser/JSqlParser/config/formatter/
      1 /home/runner/work/JSqlParser/JSqlParser/;build.gradle;
