    645 /home/runner/work/soot/soot/src/main/generated/
    337 /home/runner/work/soot/soot/eclipse/
    253 /home/runner/work/soot/soot/tutorial/
     39 /home/runner/work/soot/soot/src/it/tests/
     14 /home/runner/work/soot/soot/optimizing-ci-builds-ci-analysis/step-details/
     13 /home/runner/work/soot/soot/src/main/xml/
     13 /home/runner/work/soot/soot/.git/hooks/
     11 /home/runner/work/soot/soot/src/test/resources/
      8 /home/runner/work/soot/soot/doc/
      6 /home/runner/work/soot/soot/src/systemTest/targets-resources/
      5 /home/runner/work/soot/soot/src/main/resources/
      2 /home/runner/work/soot/soot/src/systemTest/resources/
      2 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/jj/tests/
      2 /home/runner/work/soot/soot/src/main/grammar/
      2 /home/runner/work/soot/soot/.github/ISSUE_TEMPLATE/
      1 /home/runner/work/soot/soot/;TODO.txt;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/;JasminOutputStream.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/;IterableSet.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/;IterableNumberer.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/;IterableMap.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/;Invalidable.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/;INumberedMap.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/;IntegerNumberer.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/;IdentityHashSet.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/;IdentityHashMultiMap.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/;HashMultiMap.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/;HashChain.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/;FastStack.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/;EscapedWriter.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/;EscapedReader.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/;EmptyChain.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/dot/;Renderable.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/dot/;package.html_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/dot/;DotGraphUtility.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/dot/;DotGraphNode.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/dot/;DotGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/dot/;DotGraphEdge.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/dot/;DotGraphConstants.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/dot/;DotGraphCommand.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/dot/;DotGraphAttribute.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/dot/;AbstractDotGraphElement.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/;DeterministicHashMap.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/;Cons.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/;ConcurrentHashMultiMap.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/;Chain.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/cfgcmd/;CFGToDotGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/cfgcmd/;CFGOptionMatcher.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/cfgcmd/;CFGIntermediateRep.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/cfgcmd/;CFGGraphType.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/cfgcmd/;AltClassLoader.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/;BitVector.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/;BitSetIterator.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/backend/;SootASMClassWriter.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/backend/;ASMBackendUtils.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/;ArraySet.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/;ArrayNumberer.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/annotations/;ClassLoaderUtils.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/annotations/;AnnotationInstanceCreator.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/annotations/;AnnotationElemSwitch.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/util/;AbstractMultiMap.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/;UnknownType.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/;UnknownMethodSource.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/;UnitPrinter.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/;UnitPatchingChain.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/;Unit.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/;UnitBoxOwner.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/;UnitBox.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/;TypeSwitch.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/;Type.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/;TrapManager.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/;Trap.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/;Transform.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/;Transformer.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/tools/;package.html_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/tools/;CFGViewer.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/tools/;BadFields.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;ValueUnitPair.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;UnusedLocalEliminator.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;UnitValueBoxPair.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;SmartLocalDefsPool.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;SmartLocalDefs.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;SimpleLocalUses.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;SimpleLocalDefs.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;SimpleLiveLocals.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;SharedInitializationLocalSplitter.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;Pair.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;package.html_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;ObjectIntMapper.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;LocalUses.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;LocalUnitPair.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;LocalSplitter.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;LocalPacker.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;LocalDefs.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;LocalDefsFactory.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;LiveLocals.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;InitAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;IdentityPair.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;GuaranteedDefs.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;ForwardFlowAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;ForwardFlowAnalysisExtended.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;ForwardBranchedFlowAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;FlowUniverse.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;FlowSet.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;FlowSensitiveConstantPropagator.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;FlowAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;FastColorer.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;ConstantValueToInitializerTransformer.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;ConstantInitializerToTagTransformer.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;CombinedDUAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;CombinedAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;CollectionFlowUniverse.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;BranchedFlowAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;BoundedFlowSet.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;BinaryIdentitySet.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;BackwardFlowAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;ArraySparseSet.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;ArrayPackedSet.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;ArrayFlowUniverse.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;AbstractFlowSet.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;AbstractFlowAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/scalar/;AbstractBoundedFlowSet.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;ZonedBlockGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;UnitGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;TrapUnitGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;StronglyConnectedComponents.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;StronglyConnectedComponentsFast.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;SlowPseudoTopologicalOrderer.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;SimpleDominatorsFinder.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;ReversibleGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;ReversePseudoTopologicalOrderer.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;PseudoTopologicalOrderer.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;PostDominatorAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/pdg/;Region.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/pdg/;RegionAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/pdg/;ProgramDependenceGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/pdg/;PDGRegion.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/pdg/;PDGNode.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/pdg/;MHGDominatorTree.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/pdg/;LoopedPDGNode.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/pdg/;IRegion.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/pdg/;HashMutablePDG.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/pdg/;EnhancedUnitGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/pdg/;EnhancedBlockGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/pdg/;ConditionalPDGNode.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;package.html_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;Orderer.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;MutableEdgeLabelledDirectedGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;MutableDirectedGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;MHGPostDominatorsFinder.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;MHGDominatorsFinder.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;MemoryEfficientGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;LoopNestTree.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;InverseGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/interaction/;InteractionHandler.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/interaction/;InteractionEvent.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/interaction/;IInteractionListener.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/interaction/;IInteractionController.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/interaction/;IInteractionConstants.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/interaction/;FlowInfo.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;HashReversibleGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;HashMutableEdgeLabelledDirectedGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;HashMutableDirectedGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;ExceptionalUnitGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;ExceptionalUnitGraphFactory.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;ExceptionalGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;ExceptionalBlockGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;EdgeLabelledDirectedGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;DominatorTree.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;DominatorTreeAdapter.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;DominatorsFinder.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;DominatorNode.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;DominatorAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;DominanceFrontier.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;DirectedGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;DirectedBodyGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;CytronDominanceFrontier.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;CompleteUnitGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;CompleteBlockGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;ClassicCompleteUnitGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;ClassicCompleteBlockGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;BriefUnitGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;BriefBlockGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;Block.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;BlockGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;BlockGraphConverter.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/;ArrayRefBlockGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/exceptions/;UnitThrowAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/toolkits/exceptions/;TrapTransformer.java_214739438373;
